id,text,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,lang,isReply,isQuote,word_count,char_count
1998248604872634733,"""Saya menekankan pentingnya membangun satu ekosistem pendidikan yang penuh dengan empati dimana guru memiliki kompetensi di dalam konseling manajemen konflik, siswa pun juga teredukasi tentang hal-hal antikekerasan,""

Ketua Komisi X DPR RI Fraksi Partai Golkar, Hetifah Sjaifudian

https://t.co/gX4ZCodgRl

#partaigolkar #61TahunGolkar 
#bahlillahadalia #golkarpedia",2025-12-09 04:29:27+00:00,6,0,8,0,98,0,in,False,,42,366
2003112898269425729,"Momen yang paling menyentuh hati Ketua DPR-RI Puan Maharani yaitu ketika mewakili keluarga besar Bung Karno untuk menerima “Lifetime Achievement Award” yang dianugerahkan kepada Ibu Fatmawati Soekarno dalam Wonder Mom Awards 2025. Menjadi Ibu Bangsa bukan sekadar mendampingi, tapi berperan dalam membentuk arah sejarah. Dari tangan beliau lahir Sang Saka Merah Putih dan dari ketabahan beliau, kita belajar untuk merawat Ibu Pertiwi.
Ibu adalah simbol perjuangan, selamat Hari Ibu, ucap Puan Maharani.",2025-12-22 14:38:25+00:00,14,0,13,7,5796,1,in,False,,72,502
1998242942734283061,"Anggota Komisi I DPR RI, Endipat Wijaya, menyampaikan sindiran terhadap pihak-pihak yang datang sesaat ke daerah bencana namun merasa paling berkontribusi. Ia membandingkan jumlah donasi sebesar Rp10 miliar dari masyarakat dengan nilai bantuan pemerintah

https://t.co/y15OXV1hvt",2025-12-09 04:06:57+00:00,1,0,0,0,113,0,in,False,,35,279
2008065834695147734,"Wakil Ketua Komisi I DPR RI dari Fraksi Partai Keadilan Sejahtera (PKS), Sukamta, menyoroti secara serius perkembangan situasi geopolitik global pascapenangkapan Presiden Venezuela Nicolás Maduro oleh militer Amerika Serikat. Menurutnya, peristiwa ini bukan hanya krisis bilateral, melainkan ancaman nyata terhadap prinsip kedaulatan negara dan tatanan hukum internasional.

Baca selengkapnya 👇
https://t.co/I0mjdwUCNq",2026-01-05 06:39:37+00:00,6,2,16,0,353,0,in,False,,51,418
2046936920106979401,"Ketua Komisi VIII DPR RI, Marwan Dasopang, bersama rombongan meninjau proses pemberangkatan jemaah haji Kloter 2 di Asrama Haji Medan, yang dijadwalkan diterbangkan ke Madinah, Arab Saudi, pada Kamis dini hari, Rabu (22/4). 🎥Diu
@kemenhaj_ri 

#ElshintaHaji2026 #LiputanHaji2026 #Haji2026 #HajiRamahLansia #TriSuksesHaji #KemenhajRI",2026-04-22 12:59:26+00:00,0,0,0,0,671,0,in,False,,41,332
2026233450806857767,"Buruh dari Konfederasi Serikat Pekerja Indonesia (KSPI) merencanakan aksi demonstrasi pada 4 Maret 2026 di Gedung DPR RI, Jakarta, untuk menuntut pencairan tunjangan hari raya (THR) hingga pembatalan impor 105.000 mobil pikap asal India untuk program… https://t.co/3TGlqXC5a9 https://t.co/AOGgCY7ud1",2026-02-24 09:51:14+00:00,2,0,1,0,614,1,in,False,,38,299
2049314498222383547,"Ada tuh anggota DPR RI biasa dipanggil ""TETEH""
ngoceh di TKP kejadian uplot reels IG
Udah main narasi habis bekukan ijin taksi ijo
analisa sekenanya modal bacot ngalahin KNKT",2026-04-29 02:27:05+00:00,7,2,26,0,1494,1,in,False,1.0,29,174
2034600782243524907,"Prabowo-Megawati Silaturahmi di Istana, PDIP: Pertemuan Teman Lama Sarat Nuansa Kebangsaan

PDIP mengatakan pertemuan antara Presiden Prabowo Subianto dan Presiden ke-5 RI Megawati Soekarnoputri di Istana Merdeka, berlangsung dalam suasana akrab layaknya pertemuan dua tokoh yang sudah lama bersahabat.

Sekjen DPP PDIP, Hasto Kristiyanto, membenarkan pertemuan tersebut dan menyebut Megawati hadir didampingi Ketua DPR RI Puan Maharani.

""Benar bahwa pada hari ini, Kamis, 19 Maret 2026 telah diadakan pertemuan antara kedua pemimpin Presiden Prabowo Subianto dan Ibu Megawati Soekarnoputri di Istana Merdeka. Dalam pertemuan tersebut, Ibu Megawati didampingi oleh Mbak Puan Maharani,"" ujar Hasto dalam keterangannya, Kamis (19/3/2026).

Dia menjelaskan, pertemuan tersebut berlangsung hangat dan penuh keakraban. Serta membahas berbagai isu geopolitik nasional. ""Ibu Megawati menyampaikan kepada saya bahwa itu adalah pertemuan teman lama dan berlangsung secara akrab selama lebih dari 2 jam,"" lanjutnya.

PDIP menilai, komunikasi antarpemimpin bangsa merupakan bagian dari budaya politik Indonesia yang mengedepankan dialog dan gotong royong.

""PDI Perjuangan menegaskan bahwa bangsa Indonesia memiliki semangat gotong royong sehingga pertemuan antarpemimpin bangsa sebagaimana terjadi dengan Presiden Prabowo dan Presiden Kelima Megawati Soekarnoputri selain sesuai dengan kultur bangsa, untuk saling berdialog, bermusyawarah, juga ditujukan bagi kepentingan rakyat, bangsa, dan negara,"" kata Hasto.

Pertemuan ini dinilai menjadi simbol penting terjaganya komunikasi di level elite nasional di tengah dinamika politik dalam negeri. 

Sebelumnya, Presiden RI, Prabowo Subianto, bersilaturahmi dengan Presiden ke-5 RI Megawati Soekarnoputri di Istana Merdeka, Jakarta. Pertemuan dua tokoh bangsa tersebut digelar menjelang Hari Raya Idulfitri 1447 Hijriah.",2026-03-19 12:00:02+00:00,1,0,3,0,123,0,in,False,,240,1859
2063895572906692656,"Anggota Komisi II DPR RI, Heri Gunawan, menyoroti serius persoalan belanja pegawai daerah yang melampaui ambang batas 30 persen dari APBD, khususnya dampaknya terhadap nasib Pegawai Pemerintah dengan Perjanjian Kerja (PPPK).

https://t.co/BP0trp6NZs",2026-06-08 08:07:04+00:00,0,0,0,0,26,0,in,False,,32,249
2062743444871590025,"Wakil Ketua DPR RI Saan Mustopa menyatakan keprihatinannya atas kasus hukum yang menjerat mantan Kepala Badan Gizi Nasional (BGN) Dadan Hindayana beserta jajarannya, serta Wakil Menteri Imigrasi dan Pemasyarakatan Silmy Karim. Menurutnya, para pembantu Presiden seharusnya memegang teguh komitmen pemberantasan korupsi yang selama ini terus disampaikan Presiden Prabowo Subianto.

#BiangProject #mbg #imigrasi #korupsi #DPR",2026-06-05 03:48:55+00:00,0,0,0,0,64,0,in,False,,54,423
2064209565303107990,"Anggota Komisi IV DPR RI dari Fraksi Partai Gerindra, Dr. Ir. Hj. Endang Setyawati Thohari, DESS, https://t.co/SMDvTOfCeH, mendorong penguatan klausul riset ini masuk ke dalam draf penyusunan RUU Pangan. https://t.co/UAHnqcHjcV",2026-06-09 04:54:46+00:00,1,7,1,0,47,0,in,False,,30,227
2031728782344905057,"Komisi XI DPR RI resmi menetapkan Friderica Widyasari Dewi sebagai Ketua Dewan Komisioner Otoritas Jasa Keuangan (OJK) untuk masa jabatan 2026-2031. Keputusan ini diambil secara mufakat setelah para kandidat menyelesaikan rangkaian uji kelayakan dan kepatutan (fit and proper test) di Gedung Parlemen, Senayan, Rabu (11/3/2026).

Selain posisi Ketua, Komisi XI juga menetapkan empat nama strategis lainnya untuk mengisi susunan Dewan Komisioner OJK:

1. Wakil Ketua DK OJK: Hernawan Bekti Sasongko
2. Kepala Eksekutif Pengawas Pasar Modal, Keuangan Derivatif, dan Bursa Karbon: Hasan Fawzi
3. Kepala Eksekutif Pengawas Perilaku Pelaku Usaha Jasa Keuangan (PEPUJK), Edukasi, dan Pelindungan Konsumen: Dicky Kartikoyono
4. Kepala Eksekutif Pengawas Inovasi Teknologi Sektor Keuangan (ITSK), Aset Keuangan Digital, dan Aset Kripto: Adi Budiarso

Langkah selanjutnya, hasil keputusan Komisi XI ini akan dibawa ke Rapat Paripurna DPR RI untuk disahkan, sebelum nantinya dilantik secara resmi oleh Presiden.

#OJK2026 #FridericaWidyasari #EkonomiIndonesia #KomisiXIDPR",2026-03-11 13:47:44+00:00,1,1,6,0,1379,0,in,False,,143,1062
2031772416041783596,"🆙
COPOT JAKSA MODEL BEGINI !!!

Jaksa Penuntut Umum (JPU), Muhammad Arfian yang menuntut pidana mati terhadap anak buah kapal (ABK) Sea Dragon Fandi Ramadhan di Pengadilan Negeri Batam, Kepulauan Riau, menyampaikan permohonan maaf di hadapan Komisi III DPR RI.

la mengaku telah melakukan kesalahan saat menangani perkara tersebut. Didampingi Kepala Kejaksaan Negeri Batam serta jajaran jaksa lainnya Arfian menjelaskan soal konstruksi hukum yang menjerat Fandi itu.",2026-03-11 16:41:07+00:00,563,341,1023,68,65195,43,in,False,,67,466
1993943668156457092,"Komisi VII DPR RI mendorong percepatan efisiensi distribusi industri lewat pembahasan RUU Kawasan Industri, termasuk skema peralihan angkutan dari truk menuju kereta api.

 https://t.co/BTtGizA49B",2025-11-27 07:23:10+00:00,0,0,0,0,270,0,in,False,,24,196
2038614354543677729,"Komisi III DPR RI memberikan penghargaan tinggi kepada Kapolres Metro Bekasi, Kombes Pol. Sumarni, S.I.K., S.H., beserta jajarannya atas dedikasi dalam mengawal penyelesaian konflik antara warga dan pihak pengembang di Cluster Vasana dan Neo Vasana, Harapan Indah, Kota Bekasi. Penghargaan bertajuk Aryasêvā Sammāna Nusantara tersebut diberikan sebagai bentuk apresiasi atas pengabdian mulia dalam menjalankan fungsi kepolisian.

Penyerahan penghargaan dilakukan langsung oleh Ketua Komisi III DPR RI, Dr. Habiburokhman, S.H., M.H., dalam Rapat Dengar Pendapat (RDP) dan Rapat Dengar Pendapat Umum (RDPU) di Kompleks Parlemen, Senayan, Senin (30/3). Agenda tersebut turut menghadirkan pihak pengembang PT Hasana Damai Putra serta perwakilan warga yang bersengketa. Komisi III DPR RI menilai Polres Metro Bekasi berhasil mengedepankan pendekatan dialogis dan kekeluargaan sehingga situasi di lapangan tetap kondusif. Langkah mediasi yang dikawal kepolisian tersebut dinilai mampu menghasilkan solusi konkret dan konstruktif bagi kedua belah pihak.

#DPRRI #PolresMetroBekasi #KomisiIIIDPRRI #MetroTV",2026-03-30 13:48:32+00:00,0,0,0,0,1436,0,in,False,,143,1098
2038508588491297177,"Ketua Komisi III DPR RI, Habiburokhman, mengajukan penangguhan penahanan untuk videografer Amsal Christy Sitepu yang ditahan terkait proyek pembuatan video profil desa di Kabupaten Karo, Sumatera Utara.

~RS https://t.co/MhIEMo2nNE",2026-03-30 06:48:15+00:00,6,7,22,4,4446,0,in,False,,29,231
2037447863572308194,"banyak pihak mempertanyakan apakah proses pengambilan keputusan bergabung BOP sudah sesuai dengan aturan hukum yg berlaku di Indonesia ?
Dalam Undang-Undang Dasar 1945 Pasal 11 dijelaskan bahwa perjanjian internasional harus mendapat persetujuan DPR-RI dan perlu dievaluasi https://t.co/EyDWY9HFgG",2026-03-27 08:33:19+00:00,1,1,2,0,150,0,in,False,,37,297
2029345460893483341,"Pada kesempatan itu, Afif juga menyampaikan terima kasih atas kehadiran Ketua Komisi II DPR RI sebagai mitra kerja KPU utk pertama kali di Masjid Nuruttaqwa pasca renovasi pd saat Tahapan Pemilu 2024, yang kini dimanfaatkan sebaik-baiknya untuk beribadah bagi keluarga besar KPU. https://t.co/Xtbxx9zo1R",2026-03-04 23:57:15+00:00,0,1,0,0,39,0,in,True,,43,303
2016502426065641829,"Anggota Komisi III DPR RI F-PDIP, Safaruddin: Kalo sy Kapolda, kamu saya berhentikan.
Banteng dari Kaltim ini.🔥🤟

Sambil Tunjuk-Tunjuk! DPR Cecar Kapolresta Sleman Gegara Suami Bela Istri Dijambret Jadi Tersangka.
https://t.co/c7vxc0YS0l https://t.co/nNhTnttgxP",2026-01-28 13:23:37+00:00,156,41,399,8,69065,15,in,False,,32,261
2003759302431883547,"MBG Tetap Berjalan saat Libur Sekolah, DPR RI Khawatirkan Bahan Makanan yang Didistribusikan

Badan Gizi Nasional (BGN) tetap mengadakan program Makan Bergizi Gratis (MBG) meski sekolah libur selama dua pekan. Libur sekolah setiap provinsi berbeda, tapi rata-rata siswa libur dari tanggal 22 Desember 2025 hingga 3 Januari 2026. Program tersebut tetap berjalan karena siswa tetap membutuhkan asupan bergizi setiap hari, bukan hanya saat masuk sekolah.

Wakil Ketua Komisi IX DPR RI, Charles Honoris mengkritisi program MBG tersebut tetap berjalan saat libur sekolah. Terlebih makanan yang dibagikan berupa makanan kemasan.

""Saya sangat semangat sebetulnya ketika mendengarkan BGN wawancara di media bahwa BGN akan melarang ultra-processed food untuk disajikan."" 

""Pelaksanaan MBG saat libur sekolah berpotensi menimbulkan persoalan dalam proses distribusi di lapangan yang kini didominasi produk kemasan,"" paparnya.

Menurutnya, pembagian makanan kemasan tidak sejalan dengan tujuan utama program MBG yakni perbaikan gizi anak. Politisi PDI Perjuangan tersebut menganggap pelaksaan MBG saat libur hanya untuk menghabiskan sisa anggaran. Padahal program publik tidak seharusnya dipaksakan demi serapan anggaran akhir tahun.

""Sisa anggaran MBG seharusnya dapat dialihkan untuk menangani persoalan yang lebih mendesak, seperti bantuan bagi penyintas banjir bandang,"" tegasnya.

Wakil Kepala Badan Gizi Nasional (BGN) bidang Komunikasi Publik dan Investigasi, Nanik S Deyang, memberikan penjelasan terkait hal ini. Dalam keteranganya kepada awak media, Nanik menegaskan, pengambilan MBG ke sekolah bersifat sukarela bukan kewajiban.

Ia menjelaskan, sebelum menjalankan program MBG saat masa liburan, dapur MBG menawarkan kepada sekolah penerima MBG. Jika mau menerima MBG, sekolah dipersilakan mengajukannya. Hidangan MBG akan diantarkan sesuai dengan permintaan sekolah, dalam bentuk makanan kering. 

""Kalau misalnya sekolah tidak mau menerima, wali murid juga tidak mau, maka juga tidak apa-apa dan tidak dipaksa. Jadi tidak ada yang memaksa anak-anak libur ke sekolah untuk mengambil MBG,” kata Nanik, Selasa (23/12/2025).

Ia mengatakan, pembagian MBG di sekolah saat liburan juga flexibel. Jika anak-anak tidak bisa mengambil maka orang tua atau saudaranya bisa mewakilkan.

“Jadi anak-anak tidak dipaksa untuk datang ke sekolah. Silakan saja kalau makanan MBG itu diambil ibunya, ayahnya, atau saudaranya,"" tegas dia. (ist)
#MBG #MakanBergiziGratis #LiburSekolah #DPRRI #BGN #BeritaNasional",2025-12-24 09:27:00+00:00,0,0,0,0,647,1,in,False,,338,2497
1986801743792103447,"Viral di media sosial Wakil Ketua DPR RI, Adies Kadir, terlihat berdzikir dan menangis saat sidang penetapan aktif atau tidaknya ia sebagai pimpinan DPR.

Sidang berlangsung lantaran per 1 September 2025 lalu, Adies Kadir dinonaktifkan dari DPR oleh partainya yaitu Partai Golkar dengan alasan etika.

Selengkapnya di video berikut ini!
#ForYourInformation #CariBeritaditvOne #AdiesKadir #DPRRI #PartaiGolkar #ViralPolitik #FYI05",2025-11-07 14:23:43+00:00,13,51,50,1,26220,4,in,False,,57,429
2056684281230139636,"Anggota Tim Pengawas (Timwas) Haji DPR RI 2026 dari Fraksi PKB Neng Eem Marhamah Zulfa, mendesak kementerian terkait untuk memperketat dan memperkuat layanan bagi jemaah haji Indonesia menjelang puncak fase Armuzna @DPR_RI @DPP_PKB @cakimiNOW https://t.co/9DKrFKX89U",2026-05-19 10:31:58+00:00,1,0,2,0,82,0,in,False,,35,266
2057050661326377277,"Presiden RI Prabowo Subianto mengungkapkan bahwa Megawati Soekarnoputri pernah membantunya di bidang ekonomi saat dirinya belum berada di pemerintahan. Pernyataan tersebut disampaikan dalam Rapat Paripurna DPR RI ke-19 Masa Persidangan V Tahun Sidang 2025-2026 dan langsung menarik perhatian publik.

Dalam pidatonya, Prabowo juga menyebut Megawati sebagai salah satu contoh dalam pemerintahan. Momen itu kemudian semakin menjadi sorotan ketika kamera menampilkan reaksi Puan Maharani yang terlihat tersenyum mendengar pernyataan tersebut.

Interaksi itu pun ramai dibahas di media sosial. Banyak warganet menilai pernyataan Prabowo menunjukkan hubungan politik yang semakin cair antara tokoh-tokoh nasional, terutama setelah dinamika politik beberapa tahun terakhir.
-
Selengkapnya kunjungi website dengan klik link di bio atau download aplikasi di Appstore dan  Google Play Store.

#inilahnews #inilahcom #titiktengah #titikcerah #Prabowo",2026-05-20 10:47:50+00:00,1,1,3,0,314,0,in,False,,121,940
2007314998725582922,"Anggota Komisi III DPR RI, Hinca Panjaitan, menegaskan bahwa pemberlakuan Kitab Undang-Undang Hukum Acara Pidana (KUHAP) baru per hari ini harus menjadi momentum berakhirnya praktik pelanggaran Hak Asasi Manusia (HAM) dalam proses hukum di Indonesia. https://t.co/JXgFLKFakM",2026-01-03 04:56:04+00:00,0,0,0,0,387,0,in,False,,36,274
2044616056883577081,"Anggota Komisi IX DPR RI Irma Suryani Chaniago menyebut pemerintah lambat dalam melakukan reaktivasi 11 juta peserta Penerima Bantuan Iuran (PBI) BPJS Kesehatan. 

Hal ini ia sampaikan saat Rapat Kerja Komisi IX DPR RI bersama Menteri Kesehatan, Menteri Sosial, Kementerian Dalam Negeri, Badan Pusat Statistik (BPS), BPJS Kesehatan dan Dewan Jaminan Sosial Nasional (DJSN) di Kompleks Parlemen, Senayan, Jakarta, Rabu (15/4/2026), 

Irma mengungkapkan bahwa realisasi reaktivasi masih jauh dari target yang telah disepakati dalam rapat kerja sebelumnya.

Hingga saat ini, dari total 11 juta peserta yang akan direaktivasi, baru sekitar 2 juta yang berhasil diaktifkan kembali. 

Ia menegaskan bahwa lambannya pelaksanaan reaktivasi tersebut berdampak langsung pada masyarakat, khususnya mereka yang kehilangan akses terhadap layanan kesehatan.

Lebih lanjut Irma menyampaikan bahwa masih banyak peserta nonaktif yang tidak dapat memperoleh pelayanan di fasilitas kesehatan, meskipun mereka dalam kondisi membutuhkan penanganan medis.

#BPJSKesehatan
#DPR
#IrmaSuryani",2026-04-16 03:17:09+00:00,0,1,2,0,203,0,in,False,,142,1067
2053082555247726805,"Anggota Komisi XI DPR RI Fraksi PDI Perjuangan Harris Turino mengingatkan pentingnya penyampaian kondisi fiskal negara secara berimbang kepada publik, termasuk tantangan dan risiko fiskal yang tengah dihadapi pemerintah.

“Setiap kali membaca rilis resmi seperti APBN Kita Q1 2026, saya selalu teringat pesan Bung Karno, ‘Bermimpilah setinggi langit, tapi jangan lupa bahwa akar pohon menancap di bumi’. Narasi APBN harus kembali membumi, menjejak pada realita yang sesungguhnya, bukan sekadar melayang di atas kertas presentasi yang atraktif,"" tegasnya

Harris Turino juga menegaskan pengelolaan APBN membutuhkan kehati-hatian agar tetap mampu menopang pembangunan nasional secara berkelanjutan.

#PDIPerjuangan
#MenangkanRakyat
#SatyamEvaJayate
#KebenaranPastiMenang
#SolidBerderap",2026-05-09 12:00:00+00:00,1,0,5,0,342,0,in,False,,98,783
2064623162206433622,"Pemerintah dan DPR tengah mengkaji skema stimulus sebagai mitigasi dampak kenaikan harga BBM jenis Pertamax.

“Sudah didiskusikan (dengan pemerintah), sedang lagi dilakukan upaya penghitungan apa yang nanti menjadi stimulus atau insentif sektor,” kata Ketua Komisi XI DPR RI Mukhamad Misbakhun kepada wartawan di Kompleks Parlemen, Jakarta, Rabu.

Selengkapnya
⬇️⬇️⬇️ 
https://t.co/mSSzC7br7t",2026-06-10 08:18:15+00:00,1,0,1,1,307,1,in,False,,50,392
1990641521109184695,"✨ Selamat Milad Muhammadiyah ke-113 ✨
(18 November 1912 - 18 November 2025)

Mengusung tema: ""Memajukan Kesejahteraan Bangsa"", Milad Muhammadiyah menjadi momentum mengingat kembali dan menghormati dedikasi luar biasa Muhammadiyah yang telah menjadi pilar kokoh kemajuan bangsa Indonesia selama lebih dari satu abad. 

Kontribusi nyata Muhammadiyah terhadap peradaban negeri tidak terhitung nilainya. Melalui ribuan amal usaha di bidang pendidikan, mereka tak hanya mencerdaskan, tetapi juga membentuk karakter generasi unggul yang berakhlak mulia di seluruh pelosok tanah air. Di sektor kesehatan, ratusan rumah sakit dan klinik yang tersebar luas menjadi benteng perlindungan, memastikan derajat kesehatan masyarakat meningkat tanpa memandang status sosial. Selama ini, Muhammadiyah selalu berada di garis depan, menunjukkan semangat filantropi dan respon cepat dalam aksi-aksi kemanusiaan, menjadikannya garda terdepan dalam menghadapi tantangan dan bencana. 

Fraksi PKS DPR RI mengucapkan selamat Milad. Mari terus bersama, dengan semangat Islam Berkemajuan, kita lanjutkan perjuangan untuk memajukan kesejahteraan dan mewujudkan Indonesia yang adil, makmur, dan berkeadaban.

#fraksipksdprri 
#PKSpembelaRakyat 
#PKS",2025-11-18 04:41:37+00:00,0,2,2,0,219,0,in,False,,156,1221
2037694121352315166,"Klaim yang menyebutkan bahwa Presiden Prabowo Subianto dan Ketua DPR RI Puan Maharani setuju agar China mengelola tanah bekas bencana di Indonesia adalah salah (Hoax).

https://t.co/GAO1qB0ndb https://t.co/RyJbtgDyIJ",2026-03-28 00:51:51+00:00,13,1,18,1,540,0,in,False,,27,216
1987046141700300974,"Proyek Jalan Tol Sicincin-Bukittinggi akan dimulai akhir 2026 atau awal 2027. Kabar baik untuk masyarakat Sumatera Barat (Sumbar) ini disampaikan
Wakil Ketua Komisi VI DPR RI Andre Rosiade dan
Direktur Utama PT Hutama Karya (HK) Koentjoro. https://t.co/bfp1Dq5hvz",2025-11-08 06:34:52+00:00,0,7,2,0,586,0,in,False,,37,263
1994308530032005587,"@BANGSAygSUJUD @are_inismyname @Kimberley_PS08 @IrawanRommi @Ndons_Back @florieliciouss @jatmiko99604253 @kiwalipitu @FDonghun @AswinbaharD @DenJkw Lagi, DPR RI di skakmat oleh Menkeu Purbaya 🤣",2025-11-28 07:33:00+00:00,2,2,6,0,924,0,in,True,,20,193
1994646578834149739,"Kami meminta Dirjen Cipta Karya Suplai 27 Tangki Air Per Hari ke RSUP M Djamil Padang.

Ini merupakan komitmen kami selaku anggota DPR RI untuk terus bekerja demi masyarakat Sumatera Barat.",2025-11-29 05:56:17+00:00,0,0,0,0,111,0,in,True,,31,189
2013812487096037720,"Dalam dialog yang interaktif, Anggota DPR RI Fraksi PKS dari Dapil Jabar VII, Jalal Abdul Nasir mendorong para pelajar untuk berani memiliki mimpi besar dan tekad kuat untuk membangun bangsa. Sebagai legislator Komisi XII, ia juga menekankan pentingnya menjaga kelestarian lingkungan serta mengelola kekayaan alam Indonesia secara bijak demi masa depan berkelanjutan. Harapannya, kunjungan ini mampu memperkuat karakter dan wawasan kebangsaan para siswa sehingga mereka tumbuh menjadi generasi yang peduli dan siap berkontribusi bagi kesejahteraan masyarakat Indonesia.

Dari sekian banyak peran untuk membangun bangsa, bidang apa yang paling ingin kamu pelajari atau geluti di masa depan? Yuk, berbagi inspirasi di kolom komentar!

#FraksiPKSDPRRI
#PKSpembelaRakyat
#PKS",2026-01-21 03:14:46+00:00,4,0,5,0,136,0,in,True,,105,771
1998173245468774687,"Anggota Komisi I DPR RI dari Fraksi Gerindra, Endipat Wijaya, minta Kementerian  Komunikasi dan Digital (Komdigi) untuk lebih agresif mengamplifikasi  kerja pemerintah agar tidak kalah pamor dibandingkan aksi content creator. https://t.co/77T1k3jzFY",2025-12-08 23:30:00+00:00,1,5,5,2,2056,2,in,False,,31,249
2029079877681594573,"Ketua Komisi III DPR RI, Habiburokhman menegaskan tidak boleh ada ruang gelap dalam penanganan perkara yang menyangkut dugaan tindak pidana terhadap anak. Menurutnya, keadilan bagi korban dan keluarga harus menjadi prioritas utama aparat penegak hukum.",2026-03-04 06:21:55+00:00,0,1,0,0,121,0,in,True,,35,252
1993489652289061150,"Targetkan Realisasi hingga 98%, Menteri Nusron Laporkan Progres Capaian Anggaran dalam RDP Bersama Komisi II DPR RI

Berita Selengkapnya, Kunjungi :
https://t.co/1P8qL0GfIA https://t.co/vN49VI300j",2025-11-26 01:19:05+00:00,0,2,19,0,69,0,in,False,,23,196
2054123255393304616,"Mata uang Garuda mencetak rekor kelam. Nilai tukar rupiah rontok hingga menembus level terendah sepanjang sejarah di angka Rp17.512 per dolar AS pada perdagangan Selasa (12/5/2026) siang. Kondisi ini memicu alarm keras dari Senayan.

Ketua DPR RI Puan Maharani bereaksi cepat dengan meminta Pemerintah dan Bank Indonesia (BI) segera mengantisipasi tekanan tersebut. Puan mewanti-wanti agar gejolak ekonomi global ini tidak menghantam ketahanan fiskal nasional secara telak.

-
Selengkapnya kunjungi website dengan klik link di bio atau donwload aplikasi di AppStore dan Google Play Store.

#Dolar #Rupiah #APBN #DPR #inilahnews",2026-05-12 08:55:22+00:00,1,43,1,0,232,0,in,False,,89,627
1986353266255663565,"15.36 Anggota Satlantas Jakarta Pusat melaksanakan Giat Pengamanan Aksi Penyampaian Pendapat di Depan Gedung DPR/MPR RI, situasi arus lalu lintas terpantau ramai lancar. https://t.co/RRuDG69I7S",2025-11-06 08:41:37+00:00,1,0,3,0,2550,1,in,False,,24,193
1993746240044142705,"Kebijakan ini diteken langsung oleh Presiden Prabowo Subianto dan diumumkan dalam konferensi pers bersama Wakil Ketua DPR RI Sufmi Dasco Ahmad, Mensesneg Prasetyo Hadi, serta Sekretaris Kabinet Teddy Indra Wijaya.",2025-11-26 18:18:40+00:00,0,1,0,0,75,0,in,True,,30,213
2009876225666494804,"Satgas Pemulihan Pascabencana (Galapana) DPR RI menggelar rapat koordinasi (rakor) bersama jajaran menteri Kabinet Merah Putih di Kota Banda Aceh, Sabtu (10/1/2026). Pertemuan ini berfokus pada penyerahan hasil koordinasi penanganan bencana dari legislatif kepada eksekutif untuk segera dieksekusi. 

Sumber: Instagram @sufmi_dasco

#SufmiDascoAhmad #SatgasPemulihanPascabencanaDPR #SatgasPercepatanRehabilitasidanRekonstruksiPemerintah #BencanaSumatra #MetroTV",2026-01-10 06:33:28+00:00,0,2,1,0,901,0,in,False,,46,461
2045070912589095205,"Selamat dan Sukses Atas Penghargaan di Ajang KWP Award 2026

Kategori Legislator Responsif Terhadap Aspirasi Publik

Ketua Fraksi Partai Golkar DPR RI, Muhammad Sarmuji

#partaigolkar #fraksigolkar #golkarpedia #bahlillahadalia 
#fraksipartaigolkar https://t.co/DOPjD4w9VM",2026-04-17 09:24:35+00:00,5,0,6,0,38,0,in,False,,30,272
2045166988536992150,"Lucu sekaligus miris.
Dulu DPR RI ke Paris naik limusin & menginap di hotel termahal, padahal lagi minta utang ke negara donor. Warga Prancis langsung marah: 'Kok mereka punya duit buat foya-foya, tapi minta pinjaman dari kita?'  Ini pelajaran berharga:
Saat rakyat masih susah bayar utang negara, pejabatnya justru pamer kemewahan. Citra itu mahal, tapi harga yang dibayar rakyat jauh lebih mahal lagi.  Sudah saatnya kita belajar dari sejarah ini. Sederhana bukan berarti lemah, tapi justru menunjukkan integritas.",2026-04-17 15:46:22+00:00,0,0,3,0,1457,1,in,True,,78,516
2041499857387671880,"Anggota Komisi VI DPR RI, @RivqyHalim menanggapi keputusan pemerintah yang mengizinkan maskapai penerbangan menaikkan harga tiket di tengah krisis avtur.

#VoiceofPKB https://t.co/DskqxQGFvf",2026-04-07 12:54:29+00:00,1,1,4,0,368,0,in,False,,22,190
1991072272254464076,"DPR RI resmi mengesahkan RUU Kitab Undang-Undang Hukum Acara Pidana (RUU KUHAP) menjadi UU pada sidang paripurna yang digelar di Gedung DPR RI, Jakarta, Selasa (18/11).
.
Ketua Komisi III DPR RI, Habiburokhman menjelaskan bahwa penyusunan RKUHAP sudah berlangsung selama lebih dari satu tahun, dengan melibatkan berbagai pihak melalui proses partisipasi yang dianggap bermakna. Ia juga menegaskan bahwa pembaruan KUHAP memang diperlukan untuk memperkuat posisi warga dalam sistem hukum, serta memastikan kebutuhan kelompok rentan dan prinsip keadilan restoratif ikut terakomodasi dalam regulasi yang baru.

#KUHAP #RUUKUHAP #UU #ApaKataDunia",2025-11-19 09:13:16+00:00,0,0,1,0,456,0,in,False,,88,641
